id;gender;ssc_pct;ssc_board;hsc_pct;hsc_board;hsc_stream;degree_pct;degree_type;work_exp;emptest_pct;stream;mba_pct;predictecd_prob
22771;Female;83.96;State Board;53.0;State Board;Science;91.0;Science & Tech;No;59.32;HR;69.71;0
22772;Male;65.91;State Board;91.54;State Board;Commerce;58.22;Science & Tech;No;54.78;HR;58.22;0
22773;Female;76.87;Central Board;71.74;Central Board;Science;75.71;Commerce & Mgmt;;66.29;Finance;;0
22774;Male;41.69;Central Board;59.73;Central Board;Arts;55.0;Commerce & Mgmt;Yes;63.46;HR;58.31;0
22775;Male;64.96;State Board;44.96;State Board;Commerce;52.79;;No;56.68;Finance;52.77;0
22776;Female;69.69;State Board;65.26;State Board;Science;66.95;Commerce & Mgmt;No;86.74;Finance;58.15;0
22777;Female;41.23;State Board;59.97;State Board;Arts;55.03;Commerce & Mgmt;Yes;52.82;HR;69.21;0
22778;Female;65.27;Central Board;75.4;Central Board;Commerce;69.13;Commerce & Mgmt;Yes;71.19;Finance;65.23;0
22779;Female;73.26;State Board;59.16;State Board;Commerce;;Commerce & Mgmt;Yes;66.29;HR;61.12;0
22780;Male;71.0;State Board;79.0;State Board;Commerce;66.0;Commerce & Mgmt;Yes;94.0;Finance;57.55;0
22781;Male;81.72;Central Board;74.13;Central Board;Arts;55.46;Commerce & Mgmt;Yes;59.77;Finance;52.19;0
22782;Male;64.6;Central Board;83.83;State Board;Commerce;71.72;Commerce & Mgmt;No;86.0;Finance;59.75;0
22783;Male;64.12;State Board;63.0;State Board;Science;62.08;Science & Tech;No;58.77;Finance;63.56;0
22784;Female;66.88;State Board;68.74;Central Board;Arts;72.67;Commerce & Mgmt;No;61.25;Finance;64.89;0
22785;Female;52.9;State Board;53.27;Central Board;Commerce;50.41;Commerce & Mgmt;Yes;80.98;Finance;66.73;0
22786;Male;78.58;Central Board;76.18;State Board;Science;77.41;Science & Tech;Yes;83.86;Finance;61.46;0
22787;Female;74.66;State Board;57.34;State Board;Science;72.55;Commerce & Mgmt;No;55.94;HR;58.55;0
22788;Female;62.41;Central Board;69.03;State Board;Science;70.66;Science & Tech;Yes;54.68;HR;69.77;0
22789;Male;63.65;Central Board;64.59;Central Board;Science;56.47;Commerce & Mgmt;No;59.25;HR;62.95;1
22790;Male;61.11;State Board;65.06;State Board;Commerce;64.97;Commerce & Mgmt;No;50.47;HR;56.63;0
22791;Female;75.54;State Board;66.31;State Board;Commerce;58.31;Commerce & Mgmt;No;69.08;HR;61.59;0
22792;Female;63.02;State Board;67.67;State Board;Commerce;60.0;Commerce & Mgmt;No;57.78;HR;70.36;0
22793;Female;64.63;Central Board;62.74;Central Board;Commerce;64.0;Commerce & Mgmt;No;67.59;HR;67.81;0
22794;Female;70.28;Central Board;76.9;Central Board;Commerce;66.13;Commerce & Mgmt;No;50.24;Finance;62.4;0
22795;Male;64.36;State Board;45.35;State Board;Commerce;53.09;Commerce & Mgmt;No;56.74;Finance;53.41;0
22796;Female;66.39;Central Board;63.04;Central Board;Science;64.43;Science & Tech;No;73.43;HR;69.26;0
22797;Male;74.42;Central Board;80.79;Central Board;Science;;Science & Tech;Yes;97.12;HR;72.47;1
22798;Female;81.8;Central Board;66.99;Central Board;Science;71.78;Science & Tech;No;60.31;HR;64.4;0
22799;Female;89.16;State Board;65.87;State Board;Science;87.96;Commerce & Mgmt;Yes;81.04;Finance;73.66;0
22800;Female;71.57;State Board;60.86;State Board;Science;70.29;Commerce & Mgmt;No;;HR;59.06;0
22801;Male;55.44;State Board;61.36;State Board;Commerce;56.55;Commerce & Mgmt;;66.41;HR;58.04;0
22802;Male;81.47;State Board;64.56;State Board;Science;70.9;Commerce & Mgmt;Yes;83.66;Finance;73.91;1
22803;Female;74.0;State Board;56.34;State Board;Science;64.67;Commerce & Mgmt;No;53.27;HR;55.15;0
22804;Male;72.77;Central Board;78.59;Central Board;Science;78.28;Science & Tech;Yes;97.03;HR;67.66;1
22805;Female;88.87;State Board;42.22;State Board;Science;90.17;Science & Tech;No;53.76;HR;77.12;0
22806;Female;71.11;Central Board;71.86;Central Board;Science;72.9;Science & Tech;No;57.63;HR;54.03;0
22807;Male;58.03;State Board;67.0;State Board;Arts;70.2;Commerce & Mgmt;Yes;50.26;Finance;77.45;1
22808;Male;64.0;State Board;80.0;State Board;Science;65.0;Science & Tech;Yes;69.0;Finance;57.65;0
22809;Male;84.0;State Board;79.0;State Board;Science;68.0;Science & Tech;Yes;84.0;Finance;66.69;0
22810;Male;;State Board;59.0;State Board;Science;65.0;Science & Tech;Yes;86.0;Finance;62.48;0
22811;Female;68.95;State Board;71.04;State Board;Science;65.23;Commerce & Mgmt;No;66.16;HR;74.9;0
22812;Male;87.88;Central Board;72.53;Central Board;Science;64.12;Science & Tech;Yes;72.36;HR;73.93;1
22813;Female;72.0;State Board;60.0;State Board;Science;69.0;Commerce & Mgmt;No;55.5;HR;58.4;0
22814;Female;50.64;State Board;56.07;Central Board;Arts;50.29;Commerce & Mgmt;Yes;81.66;Finance;68.67;0
22815;Male;59.6;Central Board;51.0;Central Board;Science;60.0;Other Degree;No;75.0;HR;59.08;0
22816;Female;62.16;Central Board;80.57;State Board;Commerce;77.36;Commerce & Mgmt;No;85.37;Finance;77.85;0
22817;Male;76.01;Central Board;62.0;State Board;Science;67.6;Commerce & Mgmt;No;76.82;Finance;56.23;1
22818;Male;77.57;Central Board;69.93;Central Board;Commerce;58.82;Commerce & Mgmt;Yes;58.05;Finance;54.33;0
22819;Male;61.88;State Board;65.04;State Board;Commerce;792.21;Commerce & Mgmt;No;50.01;HR;56.67;0
22820;Male;52.0;Central Board;62.0;Central Board;Commerce;54.0;Commerce & Mgmt;No;72.0;HR;55.41;0
22821;Female;85.16;State Board;93.02;State Board;Commerce;77.04;Commerce & Mgmt;Yes;73.74;Finance;76.87;0
22822;Female;55.9;Central Board;67.9;Central Board;Commerce;64.9;Commerce & Mgmt;No;61.51;Finance;68.59;0
22823;Female;52.0;Central Board;;Central Board;Commerce;61.0;Commerce & Mgmt;No;55.0;Finance;62.93;0
22824;Male;63.0;State Board;66.05;State Board;Science;64.56;Science & Tech;No;76.52;Finance;66.37;0
22825;Male;74.13;Central Board;70.78;Central Board;Science;71.35;Commerce & Mgmt;Yes;59.35;Finance;56.76;0
22826;Male;62.14;Central Board;46.54;Central Board;Commerce;50.25;Commerce & Mgmt;No;76.77;HR;53.3;0
22827;Male;74.57;Central Board;77.21;State Board;Commerce;642.15;Commerce & Mgmt;Yes;96.61;Finance;65.78;1
22828;Male;56.0;Central Board;52.0;Central Board;Science;52.0;Science & Tech;;66.0;HR;59.43;0
22829;Male;88.81;State Board;91.87;State Board;Science;63.28;Science & Tech;No;82.83;Finance;52.01;0
22830;Male;66.38;State Board;63.37;Central Board;Commerce;72.37;Commerce & Mgmt;No;56.06;HR;;1
22831;Female;69.43;Central Board;46.49;Central Board;Commerce;73.25;Science & Tech;No;78.95;HR;59.16;0
22832;Male;63.0;Central Board;66.2;Central Board;Commerce;65.6;Commerce & Mgmt;Yes;60.0;Finance;62.54;1
22833;Male;55.61;Central Board;64.6;Central Board;Commerce;70.29;Commerce & Mgmt;;84.66;Finance;66.82;1
22834;Female;41.11;Central Board;60.79;State Board;Science;65.0;Commerce & Mgmt;No;97.92;HR;63.27;0
22835;Male;49.61;State Board;59.0;State Board;Science;65.31;Science & Tech;Yes;88.45;Finance;62.76;0
22836;Male;79.27;Central Board;62.75;State Board;Science;64.99;Commerce & Mgmt;No;75.51;Finance;55.72;1
22837;Male;49.57;State Board;58.91;State Board;Science;65.0;Science & Tech;Yes;85.37;Finance;62.44;0
22838;Male;80.91;Central Board;59.35;Central Board;Science;65.56;Science & Tech;Yes;69.67;Finance;61.97;0
22839;Female;75.89;State Board;70.46;State Board;Commerce;82.68;Commerce & Mgmt;Yes;90.19;Finance;71.33;0
22840;Male;63.57;Central Board;60.07;State Board;Science;65.86;Science & Tech;No;824.1;HR;59.69;0
22841;Female;74.1;Central Board;51.41;State Board;Science;65.91;Commerce & Mgmt;No;55.67;HR;62.59;0
22842;Male;66.01;Central Board;69.01;State Board;Science;70.01;Commerce & Mgmt;No;54.94;HR;54.44;0
22843;Male;56.0;Central Board;52.0;Central Board;Science;52.0;Science & Tech;No;66.0;HR;59.43;0
22844;Male;76.5;State Board;97.7;State Board;Science;78.86;Science & Tech;No;97.4;Finance;74.01;1
22845;Female;;Central Board;62.5;State Board;Commerce;61.0;Commerce & Mgmt;No;93.91;Finance;69.03;0
22846;Female;74.9;State Board;;State Board;Science;62.0;Other Degree;Yes;80.0;Finance;60.78;0
22847;Male;63.0;State Board;62.0;State Board;Commerce;68.0;Commerce & Mgmt;No;64.0;Finance;62.46;1
22848;Male;65.31;Central Board;66.27;State Board;Science;67.74;Commerce & Mgmt;No;54.23;HR;54.48;0
22849;Male;88.54;State Board;66.34;State Board;Science;73.39;Science & Tech;;74.04;HR;63.67;0
22850;Male;69.85;;74.42;Central Board;Science;63.43;Science & Tech;;66.85;HR;60.35;0
22851;Male;62.19;Central Board;59.33;Central Board;Commerce;57.0;Commerce & Mgmt;Yes;78.67;Finance;54.38;0
22852;Male;77.81;Central Board;62.54;State Board;Science;65.82;Commerce & Mgmt;No;75.09;Finance;;1
22853;Male;76.36;State Board;49.75;State Board;Science;63.91;Science & Tech;Yes;64.0;Finance;70.18;0
22854;Male;58.0;State Board;60.0;State Board;Science;72.0;Science & Tech;No;74.0;Finance;53.62;0
22855;Female;70.19;Central Board;74.7;Central Board;Commerce;65.6;Commerce & Mgmt;No;55.95;Finance;68.41;0
22856;Male;61.08;State Board;50.0;State Board;Science;4.91;Science & Tech;No;71.0;Finance;65.69;0
22857;Female;69.0;Central Board;78.0;Central Board;Commerce;72.0;Commerce & Mgmt;No;71.0;HR;62.74;0
22858;Male;65.0;Central Board;68.0;Central Board;Arts;64.0;Commerce & Mgmt;;75.0;Finance;57.8;0
22859;Male;59.0;Central Board;64.0;;Science;58.0;Science & Tech;;85.0;HR;55.3;0
22860;Male;87.15;State Board;86.81;State Board;Commerce;68.17;Commerce & Mgmt;No;;HR;63.07;0
22861;Female;49.81;State Board;37.19;State Board;Arts;51.42;Other Degree;No;65.29;HR;55.67;0
22862;Male;81.32;State Board;94.39;State Board;Science;61.37;Science & Tech;No;78.02;Finance;675.68;0
22863;Male;69.0;;65.0;State Board;Commerce;57.0;Commerce & Mgmt;No;73.0;HR;55.8;0
22864;Male;73.29;State Board;50.78;State Board;Science;64.23;Science & Tech;Yes;63.91;Finance;66.21;0
22865;Male;65.48;State Board;47.62;State Board;Science;55.97;Science & Tech;No;68.41;Finance;65.88;0
22866;Female;41.07;Central Board;60.42;State Board;Science;65.0;Commerce & Mgmt;No;;HR;63.1;0
22867;Male;82.34;State Board;73.34;State Board;Science;64.02;Commerce & Mgmt;No;73.49;HR;55.88;0
22868;Female;77.44;Central Board;92.0;State Board;Commerce;72.0;Commerce & Mgmt;Yes;94.0;Finance;67.13;0
22869;Male;58.0;State Board;60.9;State Board;Commerce;60.7;Commerce & Mgmt;No;58.41;HR;53.84;0
22870;Male;51.32;State Board;75.23;State Board;Commerce;59.6;Commerce & Mgmt;Yes;55.86;HR;65.89;1
22871;Male;60.63;State Board;49.51;State Board;Science;54.98;Science & Tech;No;72.26;Finance;67.12;0
22872;Male;63.89;State Board;80.53;State Board;Science;64.57;Science & Tech;Yes;68.68;Finance;56.9;0
22873;Male;58.33;State Board;67.0;State Board;Arts;70.17;Commerce & Mgmt;Yes;50.19;Finance;77.74;1
22874;Male;49.68;State Board;43.91;State Board;Science;54.68;Commerce & Mgmt;;97.88;HR;55.57;0
22875;Male;53.09;Central Board;66.86;State Board;Science;81.09;Science & Tech;No;;Finance;51.59;0
22876;Male;53.16;Central Board;;State Board;Science;82.54;Science & Tech;No;60.04;Finance;51.4;0
22877;Male;67.0;State Board;68.0;State Board;Commerce;64.0;Commerce & Mgmt;Yes;74.4;HR;53.49;0
22878;Male;59.0;Central Board;64.0;State Board;Science;58.0;Science & Tech;No;85.0;HR;55.3;0
22879;Male;62.8;State Board;39.36;State Board;Science;61.35;Science & Tech;No;52.51;HR;67.96;0
22880;Male;65.3;State Board;65.34;State Board;Arts;66.0;Commerce & Mgmt;No;64.67;HR;56.21;0
22881;Male;84.31;State Board;75.35;State Board;Science;63.32;Science & Tech;No;93.92;Finance;61.59;1
22882;Male;71.62;State Board;94.2;State Board;Commerce;56.22;Science & Tech;No;56.78;HR;58.56;0
22883;Female;6.58;Central Board;96.88;State Board;Commerce;79.02;Commerce & Mgmt;Yes;87.5;Finance;70.24;0
22884;Male;52.0;State Board;55.0;State Board;Commerce;56.3;Commerce & Mgmt;No;59.0;Finance;64.74;0
22885;Female;85.51;State Board;90.0;State Board;Commerce;81.83;Commerce & Mgmt;No;94.05;Finance;;0
22886;Male;64.92;State Board;83.67;State Board;Science;65.0;Science & Tech;Yes;69.92;Finance;58.18;0
22887;Female;72.01;State Board;71.67;State Board;Arts;73.0;Commerce & Mgmt;Yes;960.0;Finance;68.12;0
22888;Male;84.21;Central Board;57.78;State Board;Science;76.62;Science & Tech;Yes;60.53;Finance;62.14;0
22889;Female;52.58;State Board;54.6;Central Board;Commerce;50.2;Commerce & Mgmt;Yes;76.0;Finance;65.33;0
22890;Female;73.78;Central Board;60.74;State Board;Science;70.72;Commerce & Mgmt;No;77.51;HR;66.74;0
22891;Male;58.0;Central Board;61.0;Central Board;Commerce;60.0;Commerce & Mgmt;Yes;62.0;HR;60.85;1
22892;Male;62.08;Central Board;;State Board;Commerce;60.06;Commerce & Mgmt;No;83.97;Finance;64.4;1
22893;Male;68.19;Central Board;76.0;Central Board;Commerce;74.19;Commerce & Mgmt;No;79.62;Finance;64.03;1
22894;Male;73.24;State Board;50.83;State Board;Science;64.27;Science & Tech;Yes;64.0;Finance;66.23;0
22895;Female;76.44;Central Board;64.88;Central Board;Science;72.33;Science & Tech;No;58.26;HR;66.63;0
22896;Male;55.19;State Board;67.0;State Board;Arts;679.39;Commerce & Mgmt;Yes;50.12;Finance;77.39;1
22897;Male;64.88;State Board;48.51;State Board;Science;55.49;Science & Tech;No;74.74;Finance;70.37;0
22898;Male;58.0;Central Board;71.37;Central Board;Commerce;61.0;Commerce & Mgmt;No;53.39;Finance;51.95;0
22899;Male;53.71;Central Board;;State Board;Science;64.24;Commerce & Mgmt;Yes;68.59;Finance;51.64;1
22900;Male;60.92;State Board;49.83;State Board;Science;54.35;Science & Tech;No;71.45;Finance;66.2;0
22901;Male;52.0;State Board;50.12;State Board;Arts;61.35;Commerce & Mgmt;No;59.77;Finance;58.28;0
22902;Female;75.23;State Board;55.18;State Board;Science;59.82;Other Degree;Yes;82.18;Finance;61.79;0
22903;Male;62.0;State Board;63.0;State Board;Commerce;64.0;Commerce & Mgmt;No;67.0;Finance;57.03;0
22904;Male;;Central Board;68.62;Central Board;Commerce;72.26;Commerce & Mgmt;Yes;82.11;HR;58.2;0
22905;Male;66.83;State Board;42.67;State Board;Arts;56.44;Commerce & Mgmt;No;50.23;Finance;53.27;0
22906;Male;67.0;State Board;68.0;State Board;Commerce;64.0;Commerce & Mgmt;Yes;74.4;HR;53.49;0
22907;Female;73.72;Central Board;55.6;State Board;Commerce;57.32;Commerce & Mgmt;No;97.61;Finance;66.33;0
22908;Female;77.0;Central Board;86.0;Central Board;Arts;56.0;Other Degree;No;57.0;Finance;64.08;0
22909;Male;57.39;Central Board;69.87;Central Board;Commerce;;Commerce & Mgmt;No;53.74;Finance;51.83;0
22910;Male;52.0;Central Board;57.83;Central Board;Commerce;50.1;Commerce & Mgmt;No;67.0;HR;63.36;1
22911;Female;76.21;Central Board;64.42;Central Board;Science;72.16;Science & Tech;No;58.13;HR;66.58;0
22912;Female;74.9;State Board;57.0;State Board;Science;62.0;Other Degree;Yes;80.0;Finance;60.78;0
22913;Male;76.67;Central Board;65.83;State Board;Commerce;84.34;Commerce & Mgmt;Yes;63.17;HR;59.72;1
22914;Male;62.0;Central Board;58.0;State Board;Science;53.0;Commerce & Mgmt;No;89.0;HR;60.22;1
22915;Female;50.99;Central Board;75.71;State Board;Commerce;69.29;Commerce & Mgmt;No;97.59;Finance;;0
22916;Male;57.84;Central Board;46.33;Central Board;Science;61.56;Science & Tech;No;73.44;HR;61.43;0
22917;Male;52.0;Central Board;58.26;Central Board;Commerce;50.06;Commerce & Mgmt;No;67.0;HR;;0
22918;Female;49.86;State Board;37.19;State Board;Arts;51.28;Other Degree;No;65.14;HR;56.78;0
22919;Male;68.12;State Board;62.1;State Board;Science;63.55;Science & Tech;No;60.0;Finance;61.68;0
22920;Male;63.0;Central Board;66.97;Central Board;Commerce;74.04;Commerce & Mgmt;No;82.02;Finance;60.44;1
22921;Male;51.07;State Board;75.78;State Board;Commerce;59.3;Commerce & Mgmt;Yes;55.59;HR;65.8;1
22922;Female;82.9;State Board;89.69;State Board;Commerce;73.3;Commerce & Mgmt;Yes;67.98;Finance;77.83;0
22923;Female;58.83;Central Board;62.02;State Board;Commerce;77.61;Commerce & Mgmt;No;74.04;HR;67.12;0
22924;Male;68.0;Central Board;76.0;Central Board;Commerce;74.0;Commerce & Mgmt;No;80.0;Finance;63.59;1
22925;Male;64.0;State Board;80.0;State Board;Science;65.0;Science & Tech;Yes;69.0;Finance;57.65;0
22926;Female;87.54;State Board;64.25;State Board;Science;67.72;Science & Tech;No;57.15;Finance;59.12;0
22927;Female;43.0;Central Board;60.0;State Board;Science;65.0;Commerce & Mgmt;No;92.66;HR;62.92;0
22928;Male;64.7;Central Board;51.72;Central Board;Arts;50.01;Commerce & Mgmt;No;78.02;HR;;0
22929;Male;82.62;State Board;82.88;State Board;Commerce;77.42;Commerce & Mgmt;No;88.37;Finance;76.25;1
22930;Male;66.29;;60.65;Central Board;Science;73.06;Commerce & Mgmt;No;73.77;Finance;60.54;1
22931;Female;73.0;State Board;63.0;State Board;Science;66.0;Commerce & Mgmt;No;89.0;Finance;60.5;0
22932;Male;63.1;State Board;66.5;State Board;Commerce;66.1;Commerce & Mgmt;No;68.1;HR;57.81;1
22933;Male;50.51;State Board;55.96;State Board;Science;61.0;Science & Tech;No;60.0;HR;61.68;0
22934;Male;63.58;Central Board;72.62;Central Board;Commerce;68.42;Commerce & Mgmt;No;79.25;HR;60.64;1
22935;Female;85.45;State Board;50.59;State Board;Science;90.42;Science & Tech;No;56.11;HR;70.16;0
22936;Male;85.91;Central Board;74.39;Central Board;Commerce;72.74;Commerce & Mgmt;No;96.96;Finance;53.94;1
22937;Male;63.92;State Board;65.62;State Board;Commerce;66.92;Commerce & Mgmt;No;67.77;HR;56.86;0
22938;Male;88.73;Central Board;72.42;Central Board;Science;63.42;Science & Tech;Yes;76.04;HR;77.44;1
22939;Male;82.0;Central Board;64.0;Central Board;Science;66.0;Science & Tech;Yes;67.0;Finance;62.14;0
22940;Male;61.28;Central Board;61.83;Central Board;Commerce;75.15;Commerce & Mgmt;No;80.85;Finance;61.3;1
22941;Female;77.0;Central Board;86.0;Central Board;Arts;56.0;Other Degree;No;57.0;Finance;64.08;0
22942;Female;77.4;State Board;60.0;State Board;Science;64.74;Science & Tech;Yes;92.0;Finance;63.62;0
22943;Female;75.29;Central Board;73.9;Central Board;Commerce;65.0;Commerce & Mgmt;No;72.69;Finance;58.05;0
22944;Male;41.14;Central Board;37.19;Central Board;Science;58.16;Commerce & Mgmt;No;97.78;Finance;51.52;0
22945;Female;64.35;Central Board;60.2;State Board;Arts;56.39;Commerce & Mgmt;No;93.07;Finance;72.23;0
22946;Male;78.71;Central Board;65.66;Central Board;Science;66.06;Science & Tech;;96.53;Finance;66.0;0
22947;Female;70.05;Central Board;48.53;Central Board;Science;65.48;Science & Tech;No;64.61;HR;57.28;0
22948;Female;74.0;Central Board;60.0;State Board;Science;69.0;Commerce & Mgmt;No;78.0;HR;65.56;0
22949;Male;70.06;State Board;70.58;State Board;Arts;770.12;Commerce & Mgmt;No;97.78;Finance;62.89;1
22950;Female;76.62;State Board;71.69;State Board;Commerce;72.56;Commerce & Mgmt;Yes;80.0;Finance;69.48;0
22951;Male;51.79;State Board;59.31;State Board;Science;72.0;Science & Tech;No;75.38;Finance;51.62;0
22952;Female;75.48;State Board;63.5;State Board;Commerce;63.81;Commerce & Mgmt;Yes;64.41;HR;71.96;0
22953;Male;53.99;Central Board;5.76;Central Board;Commerce;59.97;Commerce & Mgmt;No;52.28;Finance;51.43;0
22954;Female;68.75;Central Board;74.74;Central Board;Commerce;64.77;Commerce & Mgmt;No;50.92;Finance;63.93;0
22955;Male;6.2;Central Board;72.8;Central Board;Commerce;66.6;Commerce & Mgmt;Yes;96.0;;70.85;1
22956;Female;89.05;State Board;65.74;State Board;Science;67.11;Science & Tech;No;59.72;Finance;58.91;0
22957;Male;84.2;Central Board;73.4;Central Board;Commerce;66.89;Commerce & Mgmt;No;61.6;Finance;62.48;1
22958;Male;67.81;Central Board;67.41;Central Board;Arts;62.82;Commerce & Mgmt;No;76.77;Finance;56.82;0
22959;Male;51.54;Central Board;62.08;Central Board;Commerce;53.64;Commerce & Mgmt;No;72.74;HR;;0
22960;Male;;State Board;57.65;State Board;Commerce;54.45;Commerce & Mgmt;No;;HR;52.61;0
22961;Male;53.87;Central Board;63.86;Central Board;Commerce;68.58;Commerce & Mgmt;No;85.24;Finance;70.08;1
22962;Female;68.45;Central Board;43.21;Central Board;Commerce;73.78;Science & Tech;No;79.29;HR;57.4;0
22963;Female;52.0;Central Board;64.0;;Commerce;61.0;Commerce & Mgmt;No;;Finance;62.93;0
22964;Female;68.92;Central Board;52.92;State Board;Science;69.62;Commerce & Mgmt;No;54.43;HR;68.29;0
22965;Female;86.34;State Board;95.87;State Board;Commerce;76.89;Commerce & Mgmt;Yes;69.28;Finance;77.48;0
22966;Male;64.45;State Board;66.08;State Board;Science;63.6;Science & Tech;No;69.95;Finance;67.86;0
22967;Female;77.0;Central Board;85.12;Central Board;Arts;53.35;Science & Tech;No;50.18;Finance;60.06;0
22968;Female;63.0;;65.57;Central Board;Commerce;63.13;Commerce & Mgmt;No;68.0;HR;66.86;0
22969;Female;45.15;State Board;58.62;Central Board;Arts;50.39;Commerce & Mgmt;Yes;;Finance;65.02;0
22970;Female;78.65;State Board;64.24;State Board;Commerce;61.28;Commerce & Mgmt;Yes;63.14;HR;76.66;0
22971;Female;83.41;State Board;89.77;State Board;Commerce;75.42;Commerce & Mgmt;Yes;73.83;Finance;77.29;0
22972;Female;45.95;State Board;49.35;State Board;Commerce;79.21;Commerce & Mgmt;No;74.45;Finance;53.32;0
22973;Male;61.54;State Board;70.71;State Board;Arts;62.59;Commerce & Mgmt;No;66.03;HR;59.52;0
